id,price,date,postcode,type,old_new,duration,paon,saon,street,locality,city,district,county,category,status
{9A8D27F6-BED4-463A-B613-4F4FE9EAECF3},68245,1995-07-07 00:00,NE28 9RY,S,Y,F,97,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{474E1A3E-63FB-442E-9DBE-91F7A4C08D97},52000,1995-08-04 00:00,NE25 8SS,T,N,F,83,,CAULDWELL LANE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{41776A64-BFA2-4D2E-9FE7-873D24274233},58000,1995-03-10 00:00,NE30 4EQ,T,N,F,4,,HOTSPUR STREET,TYNEMOUTH,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{AF5E2038-8A2D-45FE-B97D-FD87BEEE4617},34950,1995-03-31 00:00,NE29 6XJ,T,Y,F,5,,BLUCHER ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{DA1E54ED-19D7-486D-A2CC-EF75435D712D},28000,1995-06-16 00:00,NE30 3RL,F,N,L,82,,CAMBO PLACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{3CE67800-46B9-48FD-AA60-EF7649DA968D},56000,1995-08-02 00:00,NE25 8JG,F,N,F,43,,HAIG AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D4B6AB4C-BA31-4151-BD31-FD8B93DDA8D1},68500,1995-08-04 00:00,NE25 8QE,S,N,F,18,,CHOLLERFORD AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B41D3B49-1D33-4A0C-A383-4BC78476F7E5},19000,1995-06-07 00:00,NE29 7JN,F,N,L,48,,BALKWELL AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{204C0965-66E1-4CCD-99B5-8ACEA675C7ED},117000,1995-03-24 00:00,NE30 4AX,F,Y,L,ENSIGN HOUSE,3,OXFORD STREET,TYNEMOUTH,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{2A289EA0-8080-CDC8-E050-A8C063054829},36000,1995-02-28 00:00,NE26 1AD,T,N,F,52,,OXFORD STREET,,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{2A289EA0-8081-CDC8-E050-A8C063054829},80000,1995-03-01 00:00,NE25 8AN,T,N,F,7,,FRONT STREET,MONKSEATON,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{2A289EA0-8085-CDC8-E050-A8C063054829},15000,1995-07-28 00:00,NE29 6RA,F,N,L,18,,PRUDHOE STREET,,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C8F1D305-AEE9-4F03-883D-567D4E1F3847},36500,1995-02-10 00:00,NE27 0JD,T,N,F,18,,MELROSE AVENUE,BACKWORTH,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B2692DB5-9EF9-4904-A3A3-567F5615945B},35000,1995-04-12 00:00,NE29 8QD,S,N,F,21,,BARNSTAPLE ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{25BF5F24-0EAB-4D00-9A0B-8E71D98F951D},34750,1995-08-04 00:00,NE25 8AS,T,N,L,7,,MARMION TERRACE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{956DC80F-50AD-44E5-BCCB-4BCF729CB77F},37000,1995-07-28 00:00,NE27 0QY,T,N,F,14,,HARROW STREET,SHIREMOOR,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{216F723E-5813-43A9-BBE9-874C6842111E},173000,1995-06-21 00:00,NE30 4RG,T,N,F,5,,FRONT STREET,TYNEMOUTH,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C135AFF8-6326-43CA-A0F0-83CBF0015BE4},57500,1995-07-26 00:00,NE30 3QU,S,N,F,2,,MONKHOUSE AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{943AE577-BACE-4F7D-BB57-F307E75DF89E},125000,1995-12-01 00:00,NE29 8LY,D,N,F,140,,ABBOTS WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FE40D7FD-062D-45CC-BC84-F307F94CD9F4},40000,1995-02-10 00:00,NE26 1AL,S,N,F,2,,OCEAN VIEW,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{0584913A-4551-4B3F-9AAD-FD99A1EC7FD7},17000,1995-02-24 00:00,NE25 0DY,F,N,L,28,,BLYTH STREET,SEATON DELAVAL,WHITLEY BAY,BLYTH VALLEY,NORTHUMBERLAND,A,A
{A917C6A6-1E74-42A7-96B8-F698FAF405AB},50000,1995-01-27 00:00,NE30 3LA,S,N,F,20,,ST GEORGES ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D5201287-A818-4D85-83E6-5A24089DB2BA},28250,1995-12-08 00:00,NE27 0DT,T,N,F,11,,PRESTON TERRACE,WEST ALLOTMENT,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B97302FD-CDAD-48F8-8989-8ADE7D3F6FDC},53000,1995-12-06 00:00,NE25 9LQ,T,N,F,38,,GARDEN TERRACE,EARSDON,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9A24258F-F660-4DA9-B287-9211D6B2EC82},87000,1995-08-31 00:00,NE30 4RJ,T,N,F,9,,MANOR ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{AF368746-CD93-4E00-87AB-8AE14146C0A2},45950,1995-06-26 00:00,NE29 6XW,S,Y,F,173,,NORTHUMBRIAN WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{2705C693-2773-4D15-A5DE-EF89DB958928},34500,1995-04-24 00:00,NE29 7DX,S,N,F,79,,LANGLEY ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{64E7077E-CD20-4857-A82F-568EFBDD7F29},115000,1995-07-14 00:00,NE30 4RH,T,N,F,4,,MANOR ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{BC5289D7-CA42-46A6-B9EF-8E8A6E2905B0},66950,1995-03-03 00:00,NE30 3LR,T,N,F,40,,SHAFTESBURY CRESCENT,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{DE26E8A0-170F-41F0-B743-FA20D8D831AD},31950,1995-09-01 00:00,NE25 0RH,T,N,F,24,,GLOUCESTER STREET,NEW HARTLEY,WHITLEY BAY,BLYTH VALLEY,NORTHUMBERLAND,A,A
{8AF8707C-C71C-48FF-84E9-8BBA659180A8},37800,1995-03-02 00:00,NE25 9NR,F,N,L,WILTON MANSE,35,THORNTREE DRIVE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{63A4A997-5BA3-4520-BCC7-8AE98B57E1A7},59950,1995-08-18 00:00,NE30 4AD,T,Y,F,51,,HAZELDENE COURT,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{730C008F-413C-4D44-82B3-FA229A990525},25000,1995-07-21 00:00,NE28 8EH,S,N,F,220,,WEST STREET,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A7A85A5E-CFE3-477D-A487-F31898F35DC2},56000,1995-06-21 00:00,NE25 9SN,S,N,F,21,,EASTWARD GREEN,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{49700CEC-A4B5-4887-81FD-5317963AE55A},71750,1995-07-14 00:00,NE25 9EG,T,N,F,143,,SEATONVILLE ROAD,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{AE978346-7189-46DF-9BF3-5A342F33EC23},77000,1995-03-24 00:00,NE30 3DF,S,N,F,5,,MAST LANE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{5A011F4A-94D1-4463-B3EA-5318CC6E92D2},69000,1995-04-21 00:00,NE29 9EF,T,N,F,30,,MALVERN ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FECF4FCC-D40A-4539-853B-810E47981842},50800,1995-12-22 00:00,NE29 0EB,T,Y,L,78,,GARDNER PARK,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9490AA81-1B57-4013-ADEE-8BBF1999CF47},32500,1995-05-23 00:00,NE29 6NT,T,N,F,113,,BEDFORD STREET,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A6B77D2A-AA9B-4DF7-86A9-8824F8EC0A79},33000,1995-07-04 00:00,NE28 0ET,S,N,F,56,,CONISTON ROAD,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{59AAA629-541A-4344-A0D8-92232C118A52},35065,1995-05-12 00:00,NE29 6XG,T,Y,F,97,,NORTHUMBRIAN WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{75369FA5-7DD2-42C9-8F9F-569F26E7F454},35615,1995-06-15 00:00,NE29 6XG,T,Y,F,103,,NORTHUMBRIAN WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{4957E13B-536F-464D-81FE-FDB029A52516},19500,1995-05-23 00:00,NE28 9YF,T,N,F,26,,CAMERTON PLACE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C1D10053-B3E7-421F-B850-56A030795F94},56000,1995-12-15 00:00,NE25 9QG,S,N,F,13,,LUDLOW DRIVE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{44F1F309-61E4-411B-883A-EF9C3D9694F4},89950,1995-06-08 00:00,NE30 2UD,D,Y,L,109,,MONKS WOOD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1289A5BC-FED2-4BC4-8977-8BC63B352B22},140000,1995-11-29 00:00,NE26 3AW,S,N,F,41,,QUEENS ROAD,MONKSEATON,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{85053B65-5E99-43EA-B9A1-F6B4469DC472},79950,1995-09-29 00:00,NE29 8LS,D,Y,F,197,,ABBOTS WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{867D2C7B-362A-4B95-B3CD-8AF9A61A4CE8},50500,1995-01-27 00:00,NE27 0UH,S,N,F,11,,ST ALBANS VIEW,SHIREMOOR,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{49CA9CF3-0050-4093-9B3C-EFA2765586B3},28950,1995-12-21 00:00,NE28 0DD,F,N,L,11,,REDCAR ROAD,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1CEE6A95-224F-4C63-8653-EFA2D4B9C6E3},52500,1995-01-29 00:00,NE26 3PT,S,N,F,5,,ALNWICK AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{67D1ED80-20A9-4C1F-A30E-7A65C3C0C25A},36000,1995-03-17 00:00,NE25 9AG,S,N,F,63,,UPLANDS,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{BA76D41B-AAFB-45D8-8529-88319BBA5A5C},22500,1995-10-13 00:00,NE29 8EP,F,N,L,150,,BROOKLAND TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F1D564F6-3885-45F6-A717-923017BC9D0E},26500,1995-04-11 00:00,NE27 0DN,T,N,F,4,,NORTH TERRACE,WEST ALLOTMENT,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{5CCA6BD9-A060-488A-B088-F32B7976A59C},59950,1995-05-18 00:00,NE28 9JR,D,Y,F,25,,RIDSDALE CLOSE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{0CAF2933-7A4D-4DBE-B927-6FB47D4D64BF},55000,1995-05-26 00:00,NE28 0LP,S,N,F,12A,,LISLE GROVE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{403F9448-07EF-4B56-9F86-F330C2698141},22000,1995-11-14 00:00,NE28 9JP,S,N,L,42,,RAE AVENUE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FAB29582-C6D2-4F2C-A353-EFAD01D4F692},43000,1995-06-30 00:00,NE25 8EF,S,N,F,7,,HIGHBURY,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{8422A9E6-1B5F-4362-876E-F6C2B1E5A4E6},55000,1995-05-26 00:00,NE29 9EP,S,N,F,19,,TENBURY CRESCENT,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C9EA45BF-FA34-42FA-8C60-6FBFD65D35B1},54950,1995-11-03 00:00,NE30 1NZ,F,Y,L,10,,HOWARD COURT,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{558989A9-7043-4B3D-A024-8B0834348DA0},90000,1995-07-31 00:00,NE29 8LX,D,N,L,74,,ABBOTS WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A23328BD-59CB-40E8-8D39-F3361B027FDE},42500,1995-11-24 00:00,NE29 7BN,S,N,F,35,,BRAMPTON PLACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{CF6F927D-0707-40A9-A929-EFB1072B66FA},20000,1995-08-11 00:00,NE25 8DT,T,N,F,4,,PERCY TERRACE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{431A8A64-59CE-402B-8DF9-812F8690C4BF},69500,1995-09-13 00:00,NE25 8QH,S,N,F,11,,FELTON AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{66528056-76A7-4C43-A0DB-87850C5CBE04},57500,1995-10-31 00:00,NE28 9TZ,S,Y,L,263,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{CFE7FED6-4E98-4B94-B98E-8132F2DBB15B},15000,1995-06-02 00:00,NE27 0QR,F,N,L,13B,,ANN STREET,SHIREMOOR,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{0A1DDD16-4CA9-466F-A88D-7A7841119395},59950,1995-12-08 00:00,NE28 8SL,S,N,L,26,,DEEPDALE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{DFAF8EB0-44C8-4EDD-8536-8BE05B1A1319},65000,1995-05-05 00:00,NE30 2BW,T,N,F,3,,PRESTON AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{93569DDB-2B1F-4987-8CAD-76E148A7C228},35950,1995-05-26 00:00,NE29 6XJ,F,Y,L,51,,BLUCHER ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9DE356C3-FB66-41BD-A9D6-8B108C04194A},55500,1995-10-06 00:00,NE29 9HN,S,N,F,30,,LANGDON CLOSE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{7CCBD49F-D895-4FDF-9261-8848E5C6AC0A},55000,1995-05-16 00:00,NE25 9DP,T,N,F,6,,CHATSWORTH GARDENS,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FAE4474B-388A-4C1D-9E52-EFBF7F621AC0},57000,1995-01-06 00:00,NE28 9RZ,S,Y,L,205,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{AF92C3CC-FA55-4FA0-94B6-76E82939E8B2},47750,1995-01-27 00:00,NE30 2AP,T,N,F,9,,BRANDLING TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{3EBB9142-BB44-4BF0-8E17-878F0166403C},40000,1995-10-24 00:00,NE26 2NR,T,N,F,44,,GRAFTON ROAD,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{02CF339F-20ED-4BFF-B0E6-8BE9523721F4},18000,1995-09-08 00:00,NE29 6PH,F,N,L,COWDREY HOUSE,12,ST JOHNS GREEN,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{448A9A21-CF58-4D8C-9A79-76EA74140BDB},36950,1995-11-24 00:00,NE30 1NZ,F,Y,L,11,,HOWARD COURT,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{851023C4-0409-4D3C-A5E9-76EA80291C47},66500,1995-04-21 00:00,NE28 9RU,D,Y,L,23,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{0FE25F50-90A3-4537-9D4A-EFC3F9BAE3D5},36500,1995-04-28 00:00,NE28 0LB,T,Y,F,12,,AMBERLEY CLOSE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{8CF553AB-F632-47C6-9806-6FD94DB410BF},45000,1995-01-03 00:00,NE30 4HQ,F,N,L,40,FLAT 5,PERCY GARDENS,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{0ABD8073-A97D-485A-81A9-8143DF3E06AA},59970,1995-09-08 00:00,NE28 9RY,S,Y,F,111,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FF4210DB-52A7-49C9-BD5D-8BF0F2FF03ED},82950,1995-08-04 00:00,NE30 4BX,T,N,F,51,,FRONT STREET,TYNEMOUTH,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{52FE9F5C-5EA0-4FAC-9571-814428F4ABDC},92500,1995-05-05 00:00,NE28 9RU,D,Y,L,45,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{DB61BB68-9265-419F-97AC-7E1779042171},33500,1995-08-30 00:00,NE29 7NW,F,N,L,17,,BARDOLPH ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F26B841E-47E4-43C4-AAFF-8B21509B1B4E},84500,1995-09-01 00:00,NE28 9YQ,D,N,F,8,,THE SWALLOWS,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C07C022D-4C18-49E5-9206-84169352F921},55000,1995-08-10 00:00,NE30 3NF,S,N,F,34,,FOXTON AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C6637EAA-E914-4E3A-A638-8147D9190C54},59950,1995-09-22 00:00,NE25 0SH,S,N,L,3,,HESTER GARDENS,NEW HARTLEY,WHITLEY BAY,BLYTH VALLEY,NORTHUMBERLAND,A,A
{A61193E7-B8EC-4077-894E-885BAFA1F472},74500,1995-07-14 00:00,NE25 8NH,S,N,F,14,,MITCHELL AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B35F115A-807F-4806-9C4F-EFCDB955846F},41750,1995-07-14 00:00,NE28 0LB,S,N,F,3,,AMBERLEY CLOSE,WALLSEND,WALLSEND,NEWCASTLE UPON TYNE,TYNE AND WEAR,A,A
{809598FD-7068-4826-B436-FA5BBCE93902},52000,1995-03-10 00:00,NE28 7QU,D,N,F,6,,QUEENS TERRACE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FCB24851-B995-49EE-B1CC-F3563FE986AE},38500,1995-04-28 00:00,NE25 9LN,T,N,F,9,,CHATHILL CLOSE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{7503AEA3-DD73-4087-8A0E-7A93AB62B339},7000,1995-06-19 00:00,NE28 9LT,T,N,F,75,,TYNEDALE AVENUE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{DF79E061-F840-4342-A620-8860B53AFAEE},52000,1995-11-23 00:00,NE30 2EU,S,N,F,28,,PARK AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{514B1D0F-BF6F-4243-BC00-7A95AF30B344},28000,1995-01-27 00:00,NE28 0DB,S,N,F,13,,HOLDERNESS ROAD,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{6CA6C4BA-2429-4840-84EF-7A964BE0B255},58000,1995-07-27 00:00,NE25 9PD,S,N,F,103,,MARINA DRIVE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{E944C22B-767F-4F69-A414-815137019D85},37521,1995-11-27 00:00,NE29 6XQ,T,Y,F,78,,NORTHUMBRIAN WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{33B0C119-6A66-4D97-B629-7E2398FAB847},56500,1995-07-10 00:00,NE29 8BG,S,N,F,12,,ST ANSELM ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D21BA543-1191-4695-A37A-73701EDB0E7C},57750,1995-10-27 00:00,NE28 6LD,S,N,F,LABURNUM COTTAGE,,ROSEHILL ROAD,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A10539EF-4D43-41D0-A2E7-87A5E41792D9},66265,1995-08-23 00:00,NE28 9TZ,S,Y,F,230,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9BC5225F-17FE-46D6-9D0A-F35DE30E2312},87500,1995-08-08 00:00,NE25 8DG,S,N,F,31,,SEATON CRESCENT,MONKSEATON,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{8F99B050-7C84-4F66-8D48-8F98E353A405},71350,1995-08-18 00:00,NE30 2UE,S,Y,L,125,,MONKS WOOD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1143E4E6-B80F-43D2-892F-7E29646A1489},85000,1995-10-27 00:00,NE26 3AT,S,N,F,109,,QUEENS ROAD,MONKSEATON,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C6A3F8C5-70BA-4F23-830A-7374B8A6EA59},52095,1995-07-14 00:00,NE28 9RY,S,Y,F,107,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A9EA02E8-8EFC-468B-8110-F6F36F20CE2E},25000,1995-06-30 00:00,NE29 9PF,F,N,L,30,,SALISBURY AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B5C78998-D66C-4B08-B4D4-8C032CA2BF93},21000,1995-02-24 00:00,NE28 0JE,T,N,F,21,,KENT AVENUE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9B86E278-919A-4FB2-8BCD-87AC6FBBE5A3},65950,1995-06-02 00:00,NE28 8TW,D,N,L,19,,WENSLEYDALE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{58B1C99C-1BD5-4FF0-A68A-EFE0D029D1C5},85500,1995-05-30 00:00,NE30 2QF,T,N,F,18,,MONKSTONE CRESCENT,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{6BA8D3A1-3FEB-480F-8840-EFE15D35BFBF},18500,1995-02-16 00:00,NE28 7EH,F,N,L,HOUSTEADS,3,SAVORY ROAD,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A066D872-A95C-4BD4-8439-8C06B75BD295},22500,1995-12-20 00:00,NE27 0DU,T,N,F,27,,COOPERATIVE TERRACE,WEST ALLOTMENT,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{DAA26C89-C636-49A1-9134-F3663AFEB71E},30000,1995-05-19 00:00,NE25 8DS,F,N,L,LYNDHURST LODGE,FLAT C,LYNDHURST ROAD,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{85027F86-57E7-4387-B255-6FF3B8257C3D},81500,1995-04-13 00:00,NE30 2UD,D,Y,L,97,,MONKS WOOD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{2D1E4592-1DFE-4F21-88A1-84ED3C30278D},59950,1995-03-31 00:00,NE29 0PL,D,N,F,19,,APPLEBY PARK,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{5DEABA3B-C7BD-403D-AFE7-8B3E1DD64324},31000,1995-04-07 00:00,NE28 9AU,T,N,F,23,,BELFORD CLOSE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{44F229F3-B1EF-472E-A724-7E38063A431B},37500,1995-09-29 00:00,NE29 9PF,F,N,L,32,,SALISBURY AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D41CCF4A-3110-4083-8418-F70163CAE010},34950,1995-12-18 00:00,NE28 0QB,T,N,F,24,,PURLEY CLOSE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{6169DA10-A8BA-4CE4-A2F0-8EE8DE5B9C15},20500,1995-11-15 00:00,NE28 9QF,S,N,L,53,,CANTERBURY AVENUE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{844D47B8-F756-44EC-BBB2-7E3E8971097B},54000,1995-04-28 00:00,NE26 3HT,S,N,F,17,,ST LUCIA CLOSE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{55079C4F-7459-43A8-BD24-F70DD61861EC},62950,1995-06-30 00:00,NE28 9YB,D,N,L,18,,ARDEN CLOSE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{BBE7FE06-DBCD-407B-BCB2-F37D3F9285E6},78000,1995-08-16 00:00,NE30 4DD,T,N,F,OLD COASTGUARD COTTAGES,4,SPANISH BATTERY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D6E8F56F-56E7-4913-917B-7390F5E3166A},70000,1995-07-14 00:00,NE30 3QE,S,N,F,36,,BAVINGTON GARDENS,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
